,Tipo,Propiedad,Acción,Habitaciones,Baños,Parqueaderos,Área construída,Área privada,Estrato,Estado,Piso N°,Antigüedad,Administración,Precio m²,Dirección,Barrio,Ciudad,Departamento,Características,Precio (COP),Descripción general,No. Fotos,Fecha Sacada,Enlace,Acceso Pavimentado,Anuncio publicado por:,Ascensor,Balcón,Baño Auxiliar,Baño Independiente,Calentador,Citófono,Closet,Cocina Integral,En conjunto cerrado,Garaje / Parqueadero(s),Garaje(s),Instalación de gas,Parqueadero Visitantes,[,],Acceso Pavimentado,Ascensor,Balcón,Baño Auxiliar,Baño Independiente,Calentador,Citófono,Closet,Cocina Integral,En conjunto cerrado,Garaje / Parqueadero(s),Garaje(s),Instalación de gas
226,Inmobiliaria,Casa,venta,9,6.0,3.0,328.0,328.0,6,,2.0,1 a 8 años,0.0,3506097.56,Preguntar al anunciante,PRADO,Santa Marta,Magdalena,"['Acceso Pavimentado', 'Circuito cerrado de TV', 'Cochera', 'Jardín', 'Oficina de negocios', 'Parqueadero Visitantes', 'Aire Acondicionado', 'Alarma', 'Amoblado', 'Baño Auxiliar', 'Baño Independiente', 'Closet', 'Anuncio publicado por:', 'Santa Marta Inmobiliaria', 'hace 2 meses']",1150000000,"Santa Marta Inmobiliria tiene disponible para la venta,  Casa comercial,  remodelada y adaptada para funcionamiento de negocios en el área de la salud,  cumpliendo los requisitos solicitados por las entidades de regulación,  esta magnífica propiedad cuenta con los equipos y dotación necesarios para la prestación de servicios odontológicos y de medicina general,  para gestantes,  infantes,  adolescentes y adultos,  psicología,  nutrición.  INFRAESTRUCTURA : En primer piso,   Sala de espera,   Recepción,  Consultorio medicina especializada,  Consultorios de odontología,  baños dama,  caballero,  Esterilización,   Área de rayos x,  Cocina dotada,  Deposito,  Vestier,  Lavandería,  Cuarto eléctrico,  Archivo general,  Patio. En segundo piso,  Oficina Contabilidad,  Consultorio estética,  Consultorio psicología,  Secretaria general,  Deposito área administrativa,  Oficina gerencia,  baño,  Auditorio,  Sala capacitación,  Archivo administrativo.Valor venta $950 millones.  SERVICIOS DISPONIBLES : Servicios en consul",18,2023-04-23 19:23:34.391795,https://www.fincaraiz.com.co/inmueble/casa-en-venta/prado/santa-marta/7072448,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
227,Inmobiliaria,Casa,venta,3,2.0,,81.0,0.0,3,,1.0,,0.0,2469135.8,Preguntar al anunciante,Cisne,Santa Marta,Magdalena,"['Acceso Pavimentado', 'Árboles frutales', 'Jardín', 'Piscina', 'Baño Independiente', 'Barra estilo americano', 'Cocina Integral', 'Anuncio publicado por:', 'RIVADENEIRA INMOBILIARIA', 'hace 1 mes']",200000000,Asombrosa casa en conjunto cerrado villa Toledo en Cisne - Santa Marta - Magdalena.,11,2023-04-23 19:23:35.922820,https://www.fincaraiz.com.co/inmueble/casa-en-venta/cisne/santa-marta/7974011,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
228,Inmobiliaria,Casa,venta,3,2.0,1.0,96.0,96.0,3,,,,0.0,2187500.0,Preguntar al anunciante,cisne,Santa Marta,Magdalena,[],210000000,"Espectacular Casa en Venta,  ubicada en el sector de mayor crecimiento urbanístico y valorización de la ciudad en los últimos años. Se encuentra en la vía a Minca,  una zona muy tranquila,  arborizada,  con un clima fresco y presencia de supermercados,  centros comerciales,  restaurantes,  parques,  colegios y transporte público cercano.   El conjunto cuenta con las mejores amenidades del sector,  es una propiedad horizontal exclusiva con 2 piscinas,  parque infantil,  Kiosko social,  senderos peatonales y seguridad privada,  donde podrás disfrutar del confort,  tranquilidad y seguridad que soñaste para ti y tu familia.   La casa se encuentra en excelente estado de conservación y una placa totalmente construida y lista para ampliación en el segundo nivel. Además de constar con estudio o habitación en primer piso ideal para trabajo en casa,  estudio para los niños o habitación de adulto mayor.   Agenda una visita,  te va a encantar!!.",20,2023-04-23 19:23:37.575801,https://www.fincaraiz.com.co/inmueble/casa-en-venta/cisne/santa-marta/7955801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Inmobiliaria,Apartamento,venta,3,1.0,,43.0,43.0,,,4.0,9 a 15 años,119000.0,2674418.6,Preguntar al anunciante,EL CISNE,Santa Marta,Magdalena,"['Código Fincaraíz: 7905361', 'Leer más', 'Habitaciones', '3', 'Baños', '1', 'Área construída', '43 m²', 'Área privada', '43 m²', 'Estrato', '3', 'Antigüedad', '9 a 15 años', 'Piso N°', '4', 'Administración', '$\xa0119.000 COP', 'Precio m²', '$\xa02.674.418,6*m²', 'La clasificación del estrato es potestativo del municipio, el anunciante no puede comprometerse con una clasificación determinada del estrato el cual queda definido en el momento de recibo de la obra.', 'Ubicación', 'Dirección', 'Preguntar al anunciante', 'Barrio', 'EL CISNE - Santa Marta', 'Características', 'Canchas Deportivas', 'Jardín', 'Piscina', 'Terraza', 'Zona Infantil', 'Zonas Verdes', 'Balcón', 'Baño Auxiliar', 'Closet', 'Cocina Integral', 'Zona de lavandería', 'Parques cercanos', 'Anuncio publicado por:', 'INMOBILIARIA NEGRETTE & ANDRADE S.A.S', 'hace 2 meses']",115000000,"Venta de acogedor apartamento de 3 habitaciones en el sector del Cisne,  conjunto cerrado de estrato 3,  el conjunto cuenta con piscina,  salón comunal,  parque infantil y parqueaderos comunales,  se encuentra ubicado cerca de supermercados,  tiendas D1,  transporte público.     Características del apartamento:     Sala-comedor,  cocina integral,  3 habitaciones,  1 baño,  balcón.  El apartamento se encuentra en el piso 4.     Estrato 3  Área: 43.78 m2  Precio: 115 millones de pesos.  Costo de administración: 119 mil pesos. .",20,2023-04-23 19:23:39.100904,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-cisne/santa-marta/7905361,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
230,Inmobiliaria,Apartamento,venta,2,1.0,1.0,50.0,0.0,2,,5.0,,0.0,1900000.0,Preguntar al anunciante,Cisne,Santa Marta,Magdalena,"['Acceso Pavimentado', 'Árboles frutales', 'Cancha de Futbol', 'Canchas Deportivas', 'Portería / Recepción', 'Vigilancia', 'Zona Infantil', 'Zonas Verdes', 'Zona Residencial', 'Anuncio publicado por:', 'RIVADENEIRA INMOBILIARIA', 'hace 2 meses']",95000000,Espectacular apartamento de oportunidad en mirador de minca Cuenta con excelente ventilación . Una vista increíble para disfrutar en familia . A tan solo 15 minutos de minca . .,15,2023-04-23 19:23:40.659635,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/cisne/santa-marta/7950246,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231,Inmobiliaria,Casa,venta,3,5.0,1.0,152.0,150.0,3,,2.0,9 a 15 años,537000.0,3552631.58,Preguntar al anunciante,Gaira,Santa Marta,Magdalena,"['Árboles frutales', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Piscina', 'Portería / Recepción', 'Salón Comunal', 'Vigilancia', 'Zonas Verdes', 'Balcón', 'Cocina Integral', 'Cuarto de Servicio', 'Hall de Alcobas', 'Anuncio publicado por:', 'Santa Marta Inmobiliaria', 'hace 2 meses']",540000000,"Confort y tranquilidad en entorno natural es la opción que ofrece esta casa en venta ubicada en el conjunto Reserva Campestre. Distribuida en dos niveles,  primer nivel terraza,  sala-comedor,  cocina integral,  zona de labores,  deposito,  patio descubierto,  habitación del servicio con baño,  estudio con closet y baño. En el segundo piso encontraras tres habitaciones con baño interno y closet cada una,  estar de alcobas y balcón.   El conjunto cuenta con piscina,  vigilancia privada,  zonas verdes,  parqueaderos visitantes,  pozo de agua potable propio,  servicio de agua incluido en la administración. Vive rodeado de naturaliza y tranquilidad. .",30,2023-04-23 19:23:42.170179,https://www.fincaraiz.com.co/inmueble/casa-en-venta/gaira/santa-marta/7807280,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
232,Inmobiliaria,Apartamento,venta,2,3.0,1.0,103.0,0.0,5,,7.0,1 a 8 años,509000.0,4466019.42,Preguntar al anunciante,EL PRADO,Santa Marta,Magdalena,"['Acceso Pavimentado', 'Ascensor', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Parqueadero Visitantes', 'Piscina', 'Aire Acondicionado', 'Baño Auxiliar', 'Baño Independiente', 'Barra estilo americano', 'Calentador', 'Citófono', 'Anuncio publicado por:', 'Maria Luisa Socarras Bienes Raices', 'hace 2 meses']",460000000,"Se vende apartamento de 2 habitaciones en el barrio El Prado,  en Santa Marta. Cada habitación cuenta con su baño y la principal con vestiér. Tiene Sala comedor,  baño social,  cocina abierta y zona de labores. se entrega con aires,  cortinas y calentador. Tiene instalaciones internas para sonido en la zona social. Cuenta con 1 parqueadero y 1 depósito. El edificio es residencial,  tiene piscina,  salón comunal,  dos ascensores de última generación,  parqueaderos cubiertos y planta de suplencia total. Ubicado en muy buen barrio de la ciudad,  cerca al centro histórico,  vias principales,  oficinas,  restaurante,  a la marina Internacional,  etc. Se ofrece la opción de venderlo a puerta cerrada por valor de $490.000.000.",21,2023-04-23 19:23:43.706898,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-prado/santa-marta/7730991,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0
233,Inmobiliaria,Casa,venta,3,2.0,1.0,90.0,123.0,2,,,,0.0,1997777.78,Preguntar al anunciante,gaira,Santa Marta,Magdalena,"['Acceso Pavimentado', 'Terraza', 'Baño Independiente', 'Instalación de gas', 'Zona de lavandería', 'Cerca de Zona Urbana', 'Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Comercial', 'Zona Residencial', 'Anuncio publicado por:', 'RIVADENEIRA INMOBILIARIA', 'hace 6 meses']",179800000,"Amplia propiedad en venta en el sector de Gaira,  muy cerca al sector turístico del Rodadero. El inmueble se encuentra en buen estado de conservación y libre de gravámenes y limitaciones al dominio para traspaso inmediato. Esta casa Lote es ideal para ti,  si amas los espacios amplios o si deseas realizar construcción de apartamentos o habitaciones para rentar. Agenda una cita,  te va a encantar!! .",8,2023-04-23 19:23:45.248111,https://www.fincaraiz.com.co/inmueble/casa-en-venta/gaira/santa-marta/7692689,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
234,Inmobiliaria,Casa,venta,3,4.0,2.0,420.0,420.0,4,,2.0,ás de 30 años,0.0,3000000.0,Preguntar al anunciante,Cundi,Santa Marta,Magdalena,"['Acceso Pavimentado', 'Asador', 'Circuito cerrado de TV', 'Cochera', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Balcón', 'Baño Auxiliar', 'Baño Independiente', 'Closet', 'Cocina Equipada', 'Cocina Integral', 'Anuncio publicado por:', 'MVO INMOBILIARIA S.A.S', 'hace 3 meses']",1260000000,VENTA O ALQUILER DE CASA EN CUNDI SANTA MARTA en Cundi - Santa Marta - Magdalena.,29,2023-04-23 19:23:46.746615,https://www.fincaraiz.com.co/inmueble/casa-en-venta/cundi/santa-marta/7903030,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0
235,Negociable,Casa,venta,,,,370.0,0.0,3,Bueno,,9 a 15 años,0.0,2027027.03,Preguntar al anunciante,GAIRA,Santa Marta,Magdalena,"['Parqueadero interno', 'Colegios / Universidades', 'Parques cercanos', 'Supermercados / C.Comerciales', 'Anuncio publicado por:', 'Araujo y Segovia', 'hace 2 meses']",750000000,"Vivienda trifamiliar que consta de: 1er piso. Casa de 7 habitaciones,  6 baños,  sala,  comedor ,  cocina integral,  patio y zona  de labores,  3 tanques de reserva,  garaje,  dos aires mini split. 2do piso: 2 apartamentos independientes,  cada uno se compone de: sala-comedor,  cocina,  3 habitaciones,  2 baños,  cómoda zona de labores,  balcón compartido y 2 aires mini split c/u. Ventiladores. Cada inmueble tiene su matricula inmobiliaria.  3 tanques elevados de 1.000 litros  se entrega con 4 cámaras digitales circuito cerrado. Solo se vende la propiedad completa.  C-58243.",22,2023-04-23 19:23:48.291077,https://www.fincaraiz.com.co/inmueble/casa-en-venta/gaira/santa-marta/6548402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Inmobiliaria,Apartamento,venta,3,1.0,1.0,62.0,62.0,2,,1.0,,130000.0,2254838.71,Preguntar al anunciante,cisne,Santa Marta,Magdalena,"['Cocina Integral', 'Hall de Alcobas', 'Instalación de gas', 'Patio', 'Zona de lavandería', 'Acceso Pavimentado', 'Árboles frutales', 'Cochera', 'En conjunto cerrado', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Kiosko', 'Anuncio publicado por:', 'RIVADENEIRA INMOBILIARIA', 'hace 5 meses']",139800000,"Espectacular apartamento ideal para familias que buscan tranquilidad,  seguridad y confort a un precio asequible,  el inmueble se encuentra ubicado en primer piso lo que facilita el acceso para adultos mayores y niños,  sin necesidad de subir escaleras.   La propiedad está ubicada en el sector cisne,  una de las zonas de mayor crecimiento urbanístico y valorización de la ciudad,  donde encontramos presencia de supermercados,  centros comerciales,  colegios y restaurantes.   El sector es muy fresco y seguro por su a la vía que conduce a Minca y el conjunto cuenta con amenidades como piscina,  parque infantil,  salón social,  parqueadero y seguridad privada 24 horas.   Agenda una visita,  te va a encantar!!.",20,2023-04-23 19:23:49.833037,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/cisne/santa-marta/7788943,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
237,Inmobiliaria,Casa,venta,4,4.0,5.0,1.2,366.0,2,,2.0,1 a 8 años,0.0,958333.33,Preguntar al anunciante,bonda,Santa Marta,Magdalena,"['Árboles frutales', 'Asador', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Jardín', 'Piscina', 'Aire Acondicionado', 'Alarma', 'Baño Auxiliar', 'Baño Independiente', 'Barra estilo americano', 'Calentador', 'Anuncio publicado por:', 'Santa Marta Inmobiliaria', 'hace 8 meses']",1150000000,"Casa campestre ubicada a 25 minutos de la ciudad de Santa Marta,  en zona tranquila de Bonda vía masinga,  ubicada en zona rural,  rodeada de naturaleza,  donde se puede respirar los vientos frescos que bajan de la sierra nevada,  manteniendo de esta manera un ambiente fresco donde se puede respirar aire puro. El lote de 1200 metros cuadrados cuenta con todos los servicios conectados legalmente y con sus papeles al día,  con las respectivas empresas prestadoras del mismo.  La casa principal cuenta con una altura mínima de 3 metros y máxima de 5.6 metros,  lo cual genera mayor sensación de frescura; su construcción fue realizada con materiales resistentes y de excelente calidad tanto en lo estructural como en sus acabados. cuenta con amplias ventanas y puertas ventanas lo cual permite el paso del aire y la luz natural. Adicionalmente con un aparta-estudio para huéspedes separado de la casa principal para mayor comodidad y privacidad de los visitantes. El urbanismo cuenta con iluminación automática y un sistema",29,2023-04-23 19:23:51.353780,https://www.fincaraiz.com.co/inmueble/casa-en-venta/bonda/santa-marta/7522878,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0
238,Inmobiliaria,Casa,venta,3,4.0,4.0,326.0,320.0,6,,1.0,,0.0,10736196.32,Preguntar al anunciante,PRADO,Santa Marta,Magdalena,"['Acceso Pavimentado', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Instalación de gas', 'Patio', 'Anuncio publicado por:', 'Santa Marta Inmobiliaria', 'hace 1 año']",3500000000,"Casa en venta de amplios espacios ubicada en el sector del Prado. Su entorno permite estar cerca a sitios de interés general como centros comerciales,  restaurantes y centro histórico de la ciudad. La casa cuenta con tres habitaciones,  cuatro baños,  sala  comedor,  cocina cerrada,  cuarto de estudio,  patio,  parqueadero para cuatro o más vehículos,  además posee amplias zonas verdes. La casa es ideal para un hostal,  hotel boutique institución educativa entre otros.  .",20,2023-04-23 19:23:52.881892,https://www.fincaraiz.com.co/inmueble/casa-en-venta/prado/santa-marta/6825775,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
239,Inmobiliaria,Casa,venta,2,2.0,3.0,150.0,1.0,,,2.0,1 a 8 años,0.0,1266666.67,Preguntar al anunciante,bonda,Santa Marta,Magdalena,"['Árboles frutales', 'Jardín', 'Rio / Quebrada cercano(a)', 'Terraza', 'Vista panorámica', 'Zonas Verdes', 'Baño Auxiliar', 'Baño Independiente', 'Closet', 'Cocina Integral', 'Depósito / Bodega', 'Patio', 'Anuncio publicado por:', 'EDWARDS LOPEZ', 'hace 6 meses']",190000000,Cabaña campestre en venta con muy buenos acabados..,8,2023-04-23 19:23:54.429015,https://www.fincaraiz.com.co/inmueble/casa-en-venta/bonda/santa-marta/7730748,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
240,Inmobiliaria,Apartamento,venta,,,,43.0,0.0,3,Bueno,,1 a 8 años,108000.0,2674418.6,Preguntar al anunciante,El cisne,Santa Marta,Magdalena,"['Parqueadero interno', 'Supermercados / C.Comerciales', 'Anuncio publicado por:', 'Araujo y Segovia', 'hace 2 meses']",115000000,"Apartamento consta de pisos en cerámica marmolizada,  paredes estucadas y pintadas,  puertas principal metálica y de madera las de las habitaciones,  ventanas en aluminio con vidrio,  baños enchapados con divisiones en vidrio templado,  buena ventilación e iluminación,  cada una de las alcobas cuenta con closet,  en conjunto cerrado,  tiene piscina,  portería,  planta eléctrica,  zona de juegos,  salón social,  zona residencial tranquila y acogedora. C-32895.",8,2023-04-23 19:23:55.982448,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-cisne/santa-marta/7914020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Inmobiliaria,Apartamento,venta,3,2.0,1.0,120.0,120.0,5,,4.0,16 a 30 años,449000.0,3500000.0,Preguntar al anunciante,PRADO,Santa Marta,Magdalena,"['Ascensor', 'Salón Comunal', 'Aire Acondicionado', 'Balcón', 'Baño Auxiliar', 'Baño Independiente', 'Closet', 'Cocina Equipada', 'Cocina Integral', 'Comedor auxiliar', 'Zona de lavandería', 'Zona Residencial', 'Anuncio publicado por:', 'Santa Marta Inmobiliaria', 'hace 1 mes']",420000000,"Apartamento  en Santa Marta con amplios espacios en ubicado en el sector el Prado,  a pocas cuadras del  Centro Historico y a tres cuadras de la playa. Cuenta con vigilaca las 24 horas. Se ubica cerca a centros comerciales,  almacenes Carulla,  excelentes vías de acceso y transporte público.  .",18,2023-04-23 19:23:57.506681,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/prado/santa-marta/5245883,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
242,Inmobiliaria,Apartamento,venta,Código Fincaraíz: 7013903,4.0,1.0,182.0,182.0,5,,7.0,16 a 30 años,670000.0,2307692.31,Preguntar al anunciante,PRADO,Santa Marta,Magdalena,"['Acceso Pavimentado', 'Ascensor', 'Circuito cerrado de TV', 'Parqueadero Visitantes', 'Portería / Recepción', 'Vista panorámica', 'Aire Acondicionado', 'Baño Auxiliar', 'Baño Independiente', 'Barra estilo americano', 'Despensa', 'Instalación de gas', 'Anuncio publicado por:', 'SUMMER INMOBILIARIA S.A.S', 'hace 1 mes']",420000000,"Arriendo de apartamento de 182m2 con área privada 173.86m2 con 3 alcobas cada una con baño privado,  un 4to baño completo para área social. Sala y comedor amplia. Con hermosa vista a la ciudad y parte al Mar. Cocina en abierta. Habitaciones grandes con respiración natural. Excelente ubicación cerca a todo C.C.,  Marina Internacional,  Puerto de Santa Marta,  hoteles,  etc. Tiene puerta de seguridad,  cocina totalmente remodelada. Canon incluye administración,  contrato vigencia mínima 1 año. .",29,2023-04-23 19:23:59.018921,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/prado/santa-marta/7013903,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
243,Inmobiliaria,Apartamento,venta,2,1.0,,93.0,93.0,3,,2.0,1 a 8 años,0.0,967741.94,Preguntar al anunciante,Maria Euguenia,Santa Marta,Magdalena,"['Acceso Pavimentado', 'Vivienda Multifamiliar', 'Balcón', 'Closet', 'Hall de Alcobas', 'Instalación de gas', 'Cerca de Zona Urbana', 'Sobre vía principal', 'Trans. Público cercano', 'Anuncio publicado por:', 'JL Soluciones Inmobiliaria', 'hace 1 mes']",90000000,"La oportunidad de tener tu apto. De 93 metros cuadrados,  en un segundo piso,  frente a una vía,   en un sector que encuentra de todo,  Iglesias,  registraduría,  ferretería,  puestos médicos,  colegio,  a  5 cuadras de la vía principal,   calle 30.  Facilidad de medio de transporte,  un apto. que puedes crear tu hogar,  para ti y tu familia.  Tiene un balcón de uso exclusivo,   sala,  comedor,  un espacio para diseñar un jardín,   también puedes acomodar una hamaca,  crear lo que tu imaginación te permita. Tiene 2 alcobas,   con su closet,   1 baño remodelado,   zona de labores amplia.  Es la oportunidad de comprar tu aptoUbicación          .",17,2023-04-23 19:24:00.552796,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/maria-euguenia/santa-marta/7681987,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
244,Inmobiliaria,Apartamento,venta,2,3.0,1.0,103.0,0.0,5,,7.0,1 a 8 años,509000.0,4466019.42,Preguntar al anunciante,EL PRADO,Santa Marta,Magdalena,"['Circuito cerrado de TV', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Parqueadero Visitantes', 'Piscina', 'Portería / Recepción', 'Aire Acondicionado', 'Alarma', 'Baño Independiente', 'Citófono', 'Cocina Equipada', 'Depósito / Bodega', 'Anuncio publicado por:', 'INMOBILIARIA MUNDIAL & NEGOCIOS SAS', 'hace 3 meses']",460000000,"Apartamento ubicado en un sector exclusivo de la ciudad a tan solo 5 minutos de la bahía más linda de América y del centro historico de Santa Marta,  tiene diferentes comodidades que podrás disfrutar en familia como Piscina,  Salón comunal,  planta eléctrica suplencia total y vigilancia 24 horas para que te sienta seguro Este espectacular apartamento esta equipado por -2 habitaciones -3 baños -Sala -Comedor -1 parqueadero -1 Deposito El apartamento lo entregan con aire y cortinas. Anímate a escribirnos y preguntar por el para que lo habite y sea tu hogar en Santa Marta. .",12,2023-04-23 19:24:02.057716,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/el-prado/santa-marta/7754143,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
